ID	Species	R or P	Reaction Name	Mass
13010_0	C(C(C)N)(O)=O	-1	Transamination (inverse)	89.04767846899999
13010_0	C=C(C=O)C=CN	-1	Transamination (inverse)	97.052763849
13010_0	C(C(C)=O)(O)=O	1	Transamination (inverse)	88.01604398799999
13010_0	C=C(C=CN)CN	1	Transamination (inverse)	98.08439833
13011_0	C(CN)(O)=O	-1	Transamination (inverse)	75.032028405
13011_0	C=C(C=O)C=CN	-1	Transamination (inverse)	97.052763849
13011_0	C(C(O)=O)=O	1	Transamination (inverse)	74.000393924
13011_0	C=C(C=CN)CN	1	Transamination (inverse)	98.08439833
13012_0	C#CC(C(O)=O)N	-1	Transamination (inverse)	99.032028405
13012_0	C=C(C=O)C=CN	-1	Transamination (inverse)	97.052763849
13012_0	C#CC(C(O)=O)=O	1	Transamination (inverse)	98.000393924
13012_0	C=C(C=CN)CN	1	Transamination (inverse)	98.08439833
13013_0	C(C(N)O)(O)=O	-1	Transamination (inverse)	91.02694302500001
13013_0	C=C(C=O)C=CN	-1	Transamination (inverse)	97.052763849
13013_0	C(C(O)=O)(O)=O	1	Transamination (inverse)	89.995308544
13013_0	C=C(C=CN)CN	1	Transamination (inverse)	98.08439833
13014_0	C(C(N)N)(O)=O	-1	Transamination (inverse)	90.042927442
13014_0	C=C(C=O)C=CN	-1	Transamination (inverse)	97.052763849
13014_0	C(C(N)=O)(O)=O	1	Transamination (inverse)	89.011292961
13014_0	C=C(C=CN)CN	1	Transamination (inverse)	98.08439833
13015_0	C(C(C)N)(O)=O	-1	Transamination (inverse)	89.04767846899999
13015_0	C=C(C=O)C(N)=C	-1	Transamination (inverse)	97.052763849
13015_0	C(C(C)=O)(O)=O	1	Transamination (inverse)	88.01604398799999
13015_0	C=C(C(N)=C)CN	1	Transamination (inverse)	98.08439833
13016_0	C(CN)(O)=O	-1	Transamination (inverse)	75.032028405
13016_0	C=C(C=O)C(N)=C	-1	Transamination (inverse)	97.052763849
13016_0	C(C(O)=O)=O	1	Transamination (inverse)	74.000393924
13016_0	C=C(C(N)=C)CN	1	Transamination (inverse)	98.08439833
13017_0	C#CC(C(O)=O)N	-1	Transamination (inverse)	99.032028405
13017_0	C=C(C=O)C(N)=C	-1	Transamination (inverse)	97.052763849
13017_0	C#CC(C(O)=O)=O	1	Transamination (inverse)	98.000393924
13017_0	C=C(C(N)=C)CN	1	Transamination (inverse)	98.08439833
13018_0	C(C(N)O)(O)=O	-1	Transamination (inverse)	91.02694302500001
13018_0	C=C(C=O)C(N)=C	-1	Transamination (inverse)	97.052763849
13018_0	C(C(O)=O)(O)=O	1	Transamination (inverse)	89.995308544
13018_0	C=C(C(N)=C)CN	1	Transamination (inverse)	98.08439833
13019_0	C(C(N)N)(O)=O	-1	Transamination (inverse)	90.042927442
13019_0	C=C(C=O)C(N)=C	-1	Transamination (inverse)	97.052763849
13019_0	C(C(N)=O)(O)=O	1	Transamination (inverse)	89.011292961
13019_0	C=C(C(N)=C)CN	1	Transamination (inverse)	98.08439833
13020_0	C(C(C)N)(O)=O	-1	Transamination (inverse)	89.04767846899999
13020_0	C=C(C(C=C)=O)N	-1	Transamination (inverse)	97.052763849
13020_0	C(C(C)=O)(O)=O	1	Transamination (inverse)	88.01604398799999
13020_0	C=CC(C(N)=C)N	1	Transamination (inverse)	98.08439833
13021_0	C(CN)(O)=O	-1	Transamination (inverse)	75.032028405
13021_0	C=C(C(C=C)=O)N	-1	Transamination (inverse)	97.052763849
13021_0	C(C(O)=O)=O	1	Transamination (inverse)	74.000393924
13021_0	C=CC(C(N)=C)N	1	Transamination (inverse)	98.08439833
13022_0	C#CC(C(O)=O)N	-1	Transamination (inverse)	99.032028405
13022_0	C=C(C(C=C)=O)N	-1	Transamination (inverse)	97.052763849
13022_0	C#CC(C(O)=O)=O	1	Transamination (inverse)	98.000393924
13022_0	C=CC(C(N)=C)N	1	Transamination (inverse)	98.08439833
13023_0	C(C(N)O)(O)=O	-1	Transamination (inverse)	91.02694302500001
13023_0	C=C(C(C=C)=O)N	-1	Transamination (inverse)	97.052763849
13023_0	C(C(O)=O)(O)=O	1	Transamination (inverse)	89.995308544
13023_0	C=CC(C(N)=C)N	1	Transamination (inverse)	98.08439833
13024_0	C(C(N)N)(O)=O	-1	Transamination (inverse)	90.042927442
13024_0	C=C(C(C=C)=O)N	-1	Transamination (inverse)	97.052763849
13024_0	C(C(N)=O)(O)=O	1	Transamination (inverse)	89.011292961
13024_0	C=CC(C(N)=C)N	1	Transamination (inverse)	98.08439833
13025_0	C(C(C)N)(O)=O	-1	Transamination (inverse)	89.04767846899999
13025_0	C=CC(C=CN)=O	-1	Transamination (inverse)	97.052763849
13025_0	C(C(C)=O)(O)=O	1	Transamination (inverse)	88.01604398799999
13025_0	C(N)=CC(C=C)N	1	Transamination (inverse)	98.08439833
13026_0	C(CN)(O)=O	-1	Transamination (inverse)	75.032028405
13026_0	C=CC(C=CN)=O	-1	Transamination (inverse)	97.052763849
13026_0	C(C(O)=O)=O	1	Transamination (inverse)	74.000393924
13026_0	C(N)=CC(C=C)N	1	Transamination (inverse)	98.08439833
13027_0	C#CC(C(O)=O)N	-1	Transamination (inverse)	99.032028405
13027_0	C=CC(C=CN)=O	-1	Transamination (inverse)	97.052763849
13027_0	C#CC(C(O)=O)=O	1	Transamination (inverse)	98.000393924
13027_0	C(N)=CC(C=C)N	1	Transamination (inverse)	98.08439833
13028_0	C(C(N)O)(O)=O	-1	Transamination (inverse)	91.02694302500001
13028_0	C=CC(C=CN)=O	-1	Transamination (inverse)	97.052763849
13028_0	C(C(O)=O)(O)=O	1	Transamination (inverse)	89.995308544
13028_0	C(N)=CC(C=C)N	1	Transamination (inverse)	98.08439833
13029_0	C(C(N)N)(O)=O	-1	Transamination (inverse)	90.042927442
13029_0	C=CC(C=CN)=O	-1	Transamination (inverse)	97.052763849
13029_0	C(C(N)=O)(O)=O	1	Transamination (inverse)	89.011292961
13029_0	C(N)=CC(C=C)N	1	Transamination (inverse)	98.08439833
13030_0	C(C(C)N)(O)=O	-1	Transamination (inverse)	89.04767846899999
13030_0	C(C1C=CNC1)=O	-1	Transamination (inverse)	97.052763849
13030_0	C(C(C)=O)(O)=O	1	Transamination (inverse)	88.01604398799999
13030_0	C1NCC(C=1)CN	1	Transamination (inverse)	98.08439833
13031_0	C(CN)(O)=O	-1	Transamination (inverse)	75.032028405
13031_0	C(C1C=CNC1)=O	-1	Transamination (inverse)	97.052763849
13031_0	C(C(O)=O)=O	1	Transamination (inverse)	74.000393924
13031_0	C1NCC(C=1)CN	1	Transamination (inverse)	98.08439833
13032_0	C#CC(C(O)=O)N	-1	Transamination (inverse)	99.032028405
13032_0	C(C1C=CNC1)=O	-1	Transamination (inverse)	97.052763849
13032_0	C#CC(C(O)=O)=O	1	Transamination (inverse)	98.000393924
13032_0	C1NCC(C=1)CN	1	Transamination (inverse)	98.08439833
13033_0	C(C(N)O)(O)=O	-1	Transamination (inverse)	91.02694302500001
13033_0	C(C1C=CNC1)=O	-1	Transamination (inverse)	97.052763849
13033_0	C(C(O)=O)(O)=O	1	Transamination (inverse)	89.995308544
13033_0	C1NCC(C=1)CN	1	Transamination (inverse)	98.08439833
13034_0	C(C(N)N)(O)=O	-1	Transamination (inverse)	90.042927442
13034_0	C(C1C=CNC1)=O	-1	Transamination (inverse)	97.052763849
13034_0	C(C(N)=O)(O)=O	1	Transamination (inverse)	89.011292961
13034_0	C1NCC(C=1)CN	1	Transamination (inverse)	98.08439833
13035_0	C(C(C)N)(O)=O	-1	Transamination (inverse)	89.04767846899999
13035_0	C(C=O)#CNC=C	-1	Transamination (inverse)	95.037113785
13035_0	C(C(C)=O)(O)=O	1	Transamination (inverse)	88.01604398799999
13035_0	C(NC=C)#CCN	1	Transamination (inverse)	96.068748266
13036_0	C(CN)(O)=O	-1	Transamination (inverse)	75.032028405
13036_0	C(C=O)#CNC=C	-1	Transamination (inverse)	95.037113785
13036_0	C(C(O)=O)=O	1	Transamination (inverse)	74.000393924
13036_0	C(NC=C)#CCN	1	Transamination (inverse)	96.068748266
13037_0	C#CC(C(O)=O)N	-1	Transamination (inverse)	99.032028405
13037_0	C(C=O)#CNC=C	-1	Transamination (inverse)	95.037113785
13037_0	C#CC(C(O)=O)=O	1	Transamination (inverse)	98.000393924
13037_0	C(NC=C)#CCN	1	Transamination (inverse)	96.068748266
13038_0	C(C(N)O)(O)=O	-1	Transamination (inverse)	91.02694302500001
13038_0	C(C=O)#CNC=C	-1	Transamination (inverse)	95.037113785
13038_0	C(C(O)=O)(O)=O	1	Transamination (inverse)	89.995308544
13038_0	C(NC=C)#CCN	1	Transamination (inverse)	96.068748266
13039_0	C(C(N)N)(O)=O	-1	Transamination (inverse)	90.042927442
13039_0	C(C=O)#CNC=C	-1	Transamination (inverse)	95.037113785
13039_0	C(C(N)=O)(O)=O	1	Transamination (inverse)	89.011292961
13039_0	C(NC=C)#CCN	1	Transamination (inverse)	96.068748266
13040_0	C(C(C)N)(O)=O	-1	Transamination (inverse)	89.04767846899999
13040_0	C(C(N)=CC=O)#N	-1	Transamination (inverse)	96.032362758
13040_0	C(C(C)=O)(O)=O	1	Transamination (inverse)	88.01604398799999
13040_0	C(C(N)=CCN)#N	1	Transamination (inverse)	97.063997239
13041_0	C(CN)(O)=O	-1	Transamination (inverse)	75.032028405
13041_0	C(C(N)=CC=O)#N	-1	Transamination (inverse)	96.032362758
13041_0	C(C(O)=O)=O	1	Transamination (inverse)	74.000393924
13041_0	C(C(N)=CCN)#N	1	Transamination (inverse)	97.063997239
13042_0	C#CC(C(O)=O)N	-1	Transamination (inverse)	99.032028405
13042_0	C(C(N)=CC=O)#N	-1	Transamination (inverse)	96.032362758
13042_0	C#CC(C(O)=O)=O	1	Transamination (inverse)	98.000393924
13042_0	C(C(N)=CCN)#N	1	Transamination (inverse)	97.063997239
13043_0	C(C(N)O)(O)=O	-1	Transamination (inverse)	91.02694302500001
13043_0	C(C(N)=CC=O)#N	-1	Transamination (inverse)	96.032362758
13043_0	C(C(O)=O)(O)=O	1	Transamination (inverse)	89.995308544
13043_0	C(C(N)=CCN)#N	1	Transamination (inverse)	97.063997239
13044_0	C(C(N)N)(O)=O	-1	Transamination (inverse)	90.042927442
13044_0	C(C(N)=CC=O)#N	-1	Transamination (inverse)	96.032362758
13044_0	C(C(N)=O)(O)=O	1	Transamination (inverse)	89.011292961
13044_0	C(C(N)=CCN)#N	1	Transamination (inverse)	97.063997239
13045_0	C(C(C)N)(O)=O	-1	Transamination (inverse)	89.04767846899999
13045_0	C#CC(C(C)=O)N	-1	Transamination (inverse)	97.052763849
13045_0	C(C(C)=O)(O)=O	1	Transamination (inverse)	88.01604398799999
13045_0	C#CC(C(C)N)N	1	Transamination (inverse)	98.08439833
13046_0	C(CN)(O)=O	-1	Transamination (inverse)	75.032028405
13046_0	C#CC(C(C)=O)N	-1	Transamination (inverse)	97.052763849
13046_0	C(C(O)=O)=O	1	Transamination (inverse)	74.000393924
13046_0	C#CC(C(C)N)N	1	Transamination (inverse)	98.08439833
13047_0	C#CC(C(O)=O)N	-1	Transamination (inverse)	99.032028405
13047_0	C#CC(C(C)=O)N	-1	Transamination (inverse)	97.052763849
13047_0	C#CC(C(O)=O)=O	1	Transamination (inverse)	98.000393924
13047_0	C#CC(C(C)N)N	1	Transamination (inverse)	98.08439833
13048_0	C(C(N)O)(O)=O	-1	Transamination (inverse)	91.02694302500001
13048_0	C#CC(C(C)=O)N	-1	Transamination (inverse)	97.052763849
13048_0	C(C(O)=O)(O)=O	1	Transamination (inverse)	89.995308544
13048_0	C#CC(C(C)N)N	1	Transamination (inverse)	98.08439833
13049_0	C(C(N)N)(O)=O	-1	Transamination (inverse)	90.042927442
13049_0	C#CC(C(C)=O)N	-1	Transamination (inverse)	97.052763849
13049_0	C(C(N)=O)(O)=O	1	Transamination (inverse)	89.011292961
13049_0	C#CC(C(C)N)N	1	Transamination (inverse)	98.08439833
13050_0	C(C(C)N)(O)=O	-1	Transamination (inverse)	89.04767846899999
13050_0	C(C1NCCN=1)=O	-1	Transamination (inverse)	98.04801282199999
13050_0	C(C(C)=O)(O)=O	1	Transamination (inverse)	88.01604398799999
13050_0	C1(CN)NCCN=1	1	Transamination (inverse)	99.079647303
13051_0	C(CN)(O)=O	-1	Transamination (inverse)	75.032028405
13051_0	C(C1NCCN=1)=O	-1	Transamination (inverse)	98.04801282199999
13051_0	C(C(O)=O)=O	1	Transamination (inverse)	74.000393924
13051_0	C1(CN)NCCN=1	1	Transamination (inverse)	99.079647303
13052_0	C#CC(C(O)=O)N	-1	Transamination (inverse)	99.032028405
13052_0	C(C1NCCN=1)=O	-1	Transamination (inverse)	98.04801282199999
13052_0	C#CC(C(O)=O)=O	1	Transamination (inverse)	98.000393924
13052_0	C1(CN)NCCN=1	1	Transamination (inverse)	99.079647303
13053_0	C(C(N)O)(O)=O	-1	Transamination (inverse)	91.02694302500001
13053_0	C(C1NCCN=1)=O	-1	Transamination (inverse)	98.04801282199999
13053_0	C(C(O)=O)(O)=O	1	Transamination (inverse)	89.995308544
13053_0	C1(CN)NCCN=1	1	Transamination (inverse)	99.079647303
13054_0	C(C(N)N)(O)=O	-1	Transamination (inverse)	90.042927442
13054_0	C(C1NCCN=1)=O	-1	Transamination (inverse)	98.04801282199999
13054_0	C(C(N)=O)(O)=O	1	Transamination (inverse)	89.011292961
13054_0	C1(CN)NCCN=1	1	Transamination (inverse)	99.079647303
13055_0	C(C(C)N)(O)=O	-1	Transamination (inverse)	89.04767846899999
13055_0	C=NCC(C=C)=O	-1	Transamination (inverse)	97.052763849
13055_0	C(C(C)=O)(O)=O	1	Transamination (inverse)	88.01604398799999
13055_0	C=NCC(C=C)N	1	Transamination (inverse)	98.08439833
13056_0	C(CN)(O)=O	-1	Transamination (inverse)	75.032028405
13056_0	C=NCC(C=C)=O	-1	Transamination (inverse)	97.052763849
13056_0	C(C(O)=O)=O	1	Transamination (inverse)	74.000393924
13056_0	C=NCC(C=C)N	1	Transamination (inverse)	98.08439833
13057_0	C#CC(C(O)=O)N	-1	Transamination (inverse)	99.032028405
13057_0	C=NCC(C=C)=O	-1	Transamination (inverse)	97.052763849
13057_0	C#CC(C(O)=O)=O	1	Transamination (inverse)	98.000393924
13057_0	C=NCC(C=C)N	1	Transamination (inverse)	98.08439833
13058_0	C(C(N)O)(O)=O	-1	Transamination (inverse)	91.02694302500001
13058_0	C=NCC(C=C)=O	-1	Transamination (inverse)	97.052763849
13058_0	C(C(O)=O)(O)=O	1	Transamination (inverse)	89.995308544
13058_0	C=NCC(C=C)N	1	Transamination (inverse)	98.08439833
13059_0	C(C(N)N)(O)=O	-1	Transamination (inverse)	90.042927442
13059_0	C=NCC(C=C)=O	-1	Transamination (inverse)	97.052763849
13059_0	C(C(N)=O)(O)=O	1	Transamination (inverse)	89.011292961
13059_0	C=NCC(C=C)N	1	Transamination (inverse)	98.08439833
13061_0	C(C(C)N)(O)=O	-1	Transamination (inverse)	89.04767846899999
13061_0	C(CC=O)#CC	-1	Transamination (inverse)	82.041864812
13061_0	C(C(C)=O)(O)=O	1	Transamination (inverse)	88.01604398799999
13061_0	C(CCN)#CC	1	Transamination (inverse)	83.073499293
13062_0	C(CN)(O)=O	-1	Transamination (inverse)	75.032028405
13062_0	C(CC=O)#CC	-1	Transamination (inverse)	82.041864812
13062_0	C(C(O)=O)=O	1	Transamination (inverse)	74.000393924
13062_0	C(CCN)#CC	1	Transamination (inverse)	83.073499293
13063_0	C#CC(C(O)=O)N	-1	Transamination (inverse)	99.032028405
13063_0	C(CC=O)#CC	-1	Transamination (inverse)	82.041864812
13063_0	C#CC(C(O)=O)=O	1	Transamination (inverse)	98.000393924
13063_0	C(CCN)#CC	1	Transamination (inverse)	83.073499293
13064_0	C(C(N)O)(O)=O	-1	Transamination (inverse)	91.02694302500001
13064_0	C(CC=O)#CC	-1	Transamination (inverse)	82.041864812
13064_0	C(C(O)=O)(O)=O	1	Transamination (inverse)	89.995308544
13064_0	C(CCN)#CC	1	Transamination (inverse)	83.073499293
13065_0	C(C(N)N)(O)=O	-1	Transamination (inverse)	90.042927442
13065_0	C(CC=O)#CC	-1	Transamination (inverse)	82.041864812
13065_0	C(C(N)=O)(O)=O	1	Transamination (inverse)	89.011292961
13065_0	C(CCN)#CC	1	Transamination (inverse)	83.073499293
13066_0	C(C(C)N)(O)=O	-1	Transamination (inverse)	89.04767846899999
13066_0	C#CN=CC=O	-1	Transamination (inverse)	81.021463721
13066_0	C(C(C)=O)(O)=O	1	Transamination (inverse)	88.01604398799999
13066_0	C#CN=CCN	1	Transamination (inverse)	82.053098202
13067_0	C(CN)(O)=O	-1	Transamination (inverse)	75.032028405
13067_0	C#CN=CC=O	-1	Transamination (inverse)	81.021463721
13067_0	C(C(O)=O)=O	1	Transamination (inverse)	74.000393924
13067_0	C#CN=CCN	1	Transamination (inverse)	82.053098202
13068_0	C#CC(C(O)=O)N	-1	Transamination (inverse)	99.032028405
13068_0	C#CN=CC=O	-1	Transamination (inverse)	81.021463721
13068_0	C#CC(C(O)=O)=O	1	Transamination (inverse)	98.000393924
13068_0	C#CN=CCN	1	Transamination (inverse)	82.053098202
13069_0	C(C(N)O)(O)=O	-1	Transamination (inverse)	91.02694302500001
13069_0	C#CN=CC=O	-1	Transamination (inverse)	81.021463721
13069_0	C(C(O)=O)(O)=O	1	Transamination (inverse)	89.995308544
13069_0	C#CN=CCN	1	Transamination (inverse)	82.053098202
13070_0	C(C(N)N)(O)=O	-1	Transamination (inverse)	90.042927442
13070_0	C#CN=CC=O	-1	Transamination (inverse)	81.021463721
13070_0	C(C(N)=O)(O)=O	1	Transamination (inverse)	89.011292961
13070_0	C#CN=CCN	1	Transamination (inverse)	82.053098202
13071_0	C(C(C)N)(O)=O	-1	Transamination (inverse)	89.04767846899999
13071_0	C(C=O)#CC#N	-1	Transamination (inverse)	79.005813657
13071_0	C(C(C)=O)(O)=O	1	Transamination (inverse)	88.01604398799999
13071_0	C(CN)#CC#N	1	Transamination (inverse)	80.037448138
13072_0	C(CN)(O)=O	-1	Transamination (inverse)	75.032028405
13072_0	C(C=O)#CC#N	-1	Transamination (inverse)	79.005813657
13072_0	C(C(O)=O)=O	1	Transamination (inverse)	74.000393924
13072_0	C(CN)#CC#N	1	Transamination (inverse)	80.037448138
13073_0	C#CC(C(O)=O)N	-1	Transamination (inverse)	99.032028405
13073_0	C(C=O)#CC#N	-1	Transamination (inverse)	79.005813657
13073_0	C#CC(C(O)=O)=O	1	Transamination (inverse)	98.000393924
13073_0	C(CN)#CC#N	1	Transamination (inverse)	80.037448138
13074_0	C(C(N)O)(O)=O	-1	Transamination (inverse)	91.02694302500001
13074_0	C(C=O)#CC#N	-1	Transamination (inverse)	79.005813657
13074_0	C(C(O)=O)(O)=O	1	Transamination (inverse)	89.995308544
13074_0	C(CN)#CC#N	1	Transamination (inverse)	80.037448138
13075_0	C(C(N)N)(O)=O	-1	Transamination (inverse)	90.042927442
13075_0	C(C=O)#CC#N	-1	Transamination (inverse)	79.005813657
13075_0	C(C(N)=O)(O)=O	1	Transamination (inverse)	89.011292961
13075_0	C(CN)#CC#N	1	Transamination (inverse)	80.037448138
13076_0	C(C(C)N)(O)=O	-1	Transamination (inverse)	89.04767846899999
13076_0	C(C=O)#CNC=N	-1	Transamination (inverse)	96.032362758
13076_0	C(C(C)=O)(O)=O	1	Transamination (inverse)	88.01604398799999
13076_0	C(NC=N)#CCN	1	Transamination (inverse)	97.063997239
13077_0	C(CN)(O)=O	-1	Transamination (inverse)	75.032028405
13077_0	C(C=O)#CNC=N	-1	Transamination (inverse)	96.032362758
13077_0	C(C(O)=O)=O	1	Transamination (inverse)	74.000393924
13077_0	C(NC=N)#CCN	1	Transamination (inverse)	97.063997239
13078_0	C#CC(C(O)=O)N	-1	Transamination (inverse)	99.032028405
13078_0	C(C=O)#CNC=N	-1	Transamination (inverse)	96.032362758
13078_0	C#CC(C(O)=O)=O	1	Transamination (inverse)	98.000393924
13078_0	C(NC=N)#CCN	1	Transamination (inverse)	97.063997239
13079_0	C(C(N)O)(O)=O	-1	Transamination (inverse)	91.02694302500001
13079_0	C(C=O)#CNC=N	-1	Transamination (inverse)	96.032362758
13079_0	C(C(O)=O)(O)=O	1	Transamination (inverse)	89.995308544
13079_0	C(NC=N)#CCN	1	Transamination (inverse)	97.063997239
13080_0	C(C(N)N)(O)=O	-1	Transamination (inverse)	90.042927442
13080_0	C(C=O)#CNC=N	-1	Transamination (inverse)	96.032362758
13080_0	C(C(N)=O)(O)=O	1	Transamination (inverse)	89.011292961
13080_0	C(NC=N)#CCN	1	Transamination (inverse)	97.063997239
13081_0	C(C(C)N)(O)=O	-1	Transamination (inverse)	89.04767846899999
13081_0	C=C(C=O)O	-1	Transamination (inverse)	72.021129368
13081_0	C(C(C)=O)(O)=O	1	Transamination (inverse)	88.01604398799999
13081_0	C=C(CN)O	1	Transamination (inverse)	73.052763849
13082_0	C(CN)(O)=O	-1	Transamination (inverse)	75.032028405
13082_0	C=C(C=O)O	-1	Transamination (inverse)	72.021129368
13082_0	C(C(O)=O)=O	1	Transamination (inverse)	74.000393924
13082_0	C=C(CN)O	1	Transamination (inverse)	73.052763849
13083_0	C#CC(C(O)=O)N	-1	Transamination (inverse)	99.032028405
13083_0	C=C(C=O)O	-1	Transamination (inverse)	72.021129368
13083_0	C#CC(C(O)=O)=O	1	Transamination (inverse)	98.000393924
13083_0	C=C(CN)O	1	Transamination (inverse)	73.052763849
13084_0	C(C(N)O)(O)=O	-1	Transamination (inverse)	91.02694302500001
13084_0	C=C(C=O)O	-1	Transamination (inverse)	72.021129368
13084_0	C(C(O)=O)(O)=O	1	Transamination (inverse)	89.995308544
13084_0	C=C(CN)O	1	Transamination (inverse)	73.052763849
13085_0	C(C(N)N)(O)=O	-1	Transamination (inverse)	90.042927442
13085_0	C=C(C=O)O	-1	Transamination (inverse)	72.021129368
13085_0	C(C(N)=O)(O)=O	1	Transamination (inverse)	89.011292961
13085_0	C=C(CN)O	1	Transamination (inverse)	73.052763849
13086_0	C(C(C)N)(O)=O	-1	Transamination (inverse)	89.04767846899999
13086_0	C#CC(C=O)(C)O	-1	Transamination (inverse)	98.036779432
13086_0	C(C(C)=O)(O)=O	1	Transamination (inverse)	88.01604398799999
13086_0	C#CC(C)(CN)O	1	Transamination (inverse)	99.068413913
13087_0	C(CN)(O)=O	-1	Transamination (inverse)	75.032028405
13087_0	C#CC(C=O)(C)O	-1	Transamination (inverse)	98.036779432
13087_0	C(C(O)=O)=O	1	Transamination (inverse)	74.000393924
13087_0	C#CC(C)(CN)O	1	Transamination (inverse)	99.068413913
13088_0	C#CC(C(O)=O)N	-1	Transamination (inverse)	99.032028405
13088_0	C#CC(C=O)(C)O	-1	Transamination (inverse)	98.036779432
13088_0	C#CC(C(O)=O)=O	1	Transamination (inverse)	98.000393924
13088_0	C#CC(C)(CN)O	1	Transamination (inverse)	99.068413913
13089_0	C(C(N)O)(O)=O	-1	Transamination (inverse)	91.02694302500001
13089_0	C#CC(C=O)(C)O	-1	Transamination (inverse)	98.036779432
13089_0	C(C(O)=O)(O)=O	1	Transamination (inverse)	89.995308544
13089_0	C#CC(C)(CN)O	1	Transamination (inverse)	99.068413913
13090_0	C(C(N)N)(O)=O	-1	Transamination (inverse)	90.042927442
13090_0	C#CC(C=O)(C)O	-1	Transamination (inverse)	98.036779432
13090_0	C(C(N)=O)(O)=O	1	Transamination (inverse)	89.011292961
13090_0	C#CC(C)(CN)O	1	Transamination (inverse)	99.068413913
13092_0	C(C(C)N)(O)=O	-1	Transamination (inverse)	89.04767846899999
13092_0	C1CCC(C=1)=O	-1	Transamination (inverse)	82.041864812
13092_0	C(C(C)=O)(O)=O	1	Transamination (inverse)	88.01604398799999
13092_0	C1CCC(C=1)N	1	Transamination (inverse)	83.073499293
13093_0	C(CN)(O)=O	-1	Transamination (inverse)	75.032028405
13093_0	C1CCC(C=1)=O	-1	Transamination (inverse)	82.041864812
13093_0	C(C(O)=O)=O	1	Transamination (inverse)	74.000393924
13093_0	C1CCC(C=1)N	1	Transamination (inverse)	83.073499293
13094_0	C#CC(C(O)=O)N	-1	Transamination (inverse)	99.032028405
13094_0	C1CCC(C=1)=O	-1	Transamination (inverse)	82.041864812
13094_0	C#CC(C(O)=O)=O	1	Transamination (inverse)	98.000393924
13094_0	C1CCC(C=1)N	1	Transamination (inverse)	83.073499293
13095_0	C(C(N)O)(O)=O	-1	Transamination (inverse)	91.02694302500001
13095_0	C1CCC(C=1)=O	-1	Transamination (inverse)	82.041864812
13095_0	C(C(O)=O)(O)=O	1	Transamination (inverse)	89.995308544
13095_0	C1CCC(C=1)N	1	Transamination (inverse)	83.073499293
13096_0	C(C(N)N)(O)=O	-1	Transamination (inverse)	90.042927442
13096_0	C1CCC(C=1)=O	-1	Transamination (inverse)	82.041864812
13096_0	C(C(N)=O)(O)=O	1	Transamination (inverse)	89.011292961
13096_0	C1CCC(C=1)N	1	Transamination (inverse)	83.073499293
13098_0	C(C(C)N)(O)=O	-1	Transamination (inverse)	89.04767846899999
13098_0	C1(CC=CC1)=O	-1	Transamination (inverse)	82.041864812
13098_0	C(C(C)=O)(O)=O	1	Transamination (inverse)	88.01604398799999
13098_0	C1CC(CC=1)N	1	Transamination (inverse)	83.073499293
13099_0	C(CN)(O)=O	-1	Transamination (inverse)	75.032028405
13099_0	C1(CC=CC1)=O	-1	Transamination (inverse)	82.041864812
13099_0	C(C(O)=O)=O	1	Transamination (inverse)	74.000393924
13099_0	C1CC(CC=1)N	1	Transamination (inverse)	83.073499293
13100_0	C#CC(C(O)=O)N	-1	Transamination (inverse)	99.032028405
13100_0	C1(CC=CC1)=O	-1	Transamination (inverse)	82.041864812
13100_0	C#CC(C(O)=O)=O	1	Transamination (inverse)	98.000393924
13100_0	C1CC(CC=1)N	1	Transamination (inverse)	83.073499293
13101_0	C(C(N)O)(O)=O	-1	Transamination (inverse)	91.02694302500001
